Stationsidentifikationsnummer;Datum;Jahr;Monat;Tag;Qualitätsniveau der nachfolgenden Spalten (QN_3);Tagesmaximum Windspitze;Tagesmittel Windgeschwindigkeit;Qualitätsniveau der nachfolgenden Spalten (QN_4);tägliche Niederschlagshöhe;Niederschlagsform;tägliche Sonnenscheindauer;Tageswert Schneehöhe;Tagesmittel des Bedeckungsgrades;Tagesmittel des Dampfdruckes;Tagesmittel des Luftdrucks;Tagesmittel der Temperatur;Tagesmittel der Relativen Feuchte;Tagesmaximum der Lufttemperatur in 2m Höhe;Tagesminimum der Lufttemperatur in 2m Höhe;Minimum der Lufttemperatur am Erdboden in 5cm Höhe
1048;19730315;1973;03;15;5;9;2,2;5;0;nur Regen (in historischen Daten vor 1979);4,5;0;4;5;999,8;0,8;78;6,3;-4;-10,1
1048;19730316;1973;03;16;5;-;1,7;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,6;0;4;5,2;1001,3;0,1;86;5,5;-4,2;-8,6
1048;19730317;1973;03;17;5;13;5,7;5;3,6;nur Regen (in historischen Daten vor 1979);0,6;0;6;6;994,6;2,8;79;5,9;-0,6;-6,3
1048;19730318;1973;03;18;5;16;5,8;5;6,2;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";1,2;0;7;7,6;983,8;4,7;89;7,6;3,6;3,4
1048;19730319;1973;03;19;5;10;3,6;5;0,8;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0,1;0;6;6,8;991,1;2,1;95;4,4;0,7;0,4
1048;19730320;1973;03;20;5;12;5,2;5;0,4;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;7;6,8;998,3;3,3;87;6,3;0,6;-2,1
1048;19730321;1973;03;21;5;12;4,9;5;0;nur Regen (in historischen Daten vor 1979);2;0;7;6,7;1000,2;6,4;71;10,4;4,2;3
1048;19730322;1973;03;22;5;6;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,4;0;3;6,2;1000,1;8,6;57;13,6;5;3,6
1048;19730323;1973;03;23;5;5;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,8;0;0;6,5;995,3;8,8;60;17,5;1,2;-3,3
1048;19730324;1973;03;24;5;8;3,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,1;0;0;6,4;990,1;11,6;48;18,4;5,1;-1
1048;19730325;1973;03;25;5;9;3,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,4;0;3;6,4;987,4;11,7;47;16,8;6,7;4
1048;19730326;1973;03;26;5;8;3,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,2;0;5;8,4;992,7;10;69;14,3;7;6
1048;19730327;1973;03;27;5;-;2;5;0;nur Regen (in historischen Daten vor 1979);2,8;0;4;8,9;994,3;8,7;79;14,8;4,1;1,3
1048;19730328;1973;03;28;5;-;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,3;0;5;9,1;990,7;9,7;76;14,7;5,2;2,9
1048;19730329;1973;03;29;5;7;3,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,2;0;5;7,5;996,8;8;71;13,1;5,2;4,8
1048;19730330;1973;03;30;5;7;2,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,5;0;1;7,9;992,5;7,5;77;15,1;0,7;-1,7
1048;19730331;1973;03;31;5;7;3;5;0,2;nur Regen (in historischen Daten vor 1979);1,7;0;3;7,6;990,5;6;81;12,6;4,3;-0,3
1048;19730401;1973;04;01;5;18;6,6;5;1,7;nur Regen (in historischen Daten vor 1979);6,5;0;4;5,7;988,5;6,9;59;12,5;1,6;-4,9
1048;19730402;1973;04;02;5;16;6,6;5;3,2;nur Regen (in historischen Daten vor 1979);0,4;0;7;7,6;977,3;6,7;77;9,6;4,1;3,1
1048;19730403;1973;04;03;5;30;9,5;5;2,5;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0,4;0;5;6,2;977,3;3,4;80;9,1;2,4;3,6
1048;19730404;1973;04;04;5;12;3,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,4;0;4;5,1;1000,6;3,2;69;7,8;-0,2;-1,2
1048;19730405;1973;04;05;5;13;4,8;5;1,9;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;6;6,4;995,1;6;66;10,1;0,8;-2,7
1048;19730406;1973;04;06;5;12;3,2;5;0,2;nur Regen (in historischen Daten vor 1979);9,2;0;6;8,3;986,5;9,1;73;13,8;5,7;4,7
1048;19730407;1973;04;07;5;20;5,6;5;0,8;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";5;0;6;6,3;982,3;6,6;67;10,8;3,8;0,2
1048;19730408;1973;04;08;5;16;4;5;0;nur Regen (in historischen Daten vor 1979);7;0;4;5,4;983,8;4,4;66;8,6;1,7;-0,8
1048;19730409;1973;04;09;5;11;3,7;5;4,4;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;6;5,6;982,1;3,8;71;8,6;-0,5;-6,4
1048;19730410;1973;04;10;5;13;4,5;5;34;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;0;8;6,7;975;1,6;97;3,9;0,3;1,4
1048;19730411;1973;04;11;5;17;6;5;0,5;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";0;17;5;5,5;977,1;0,5;86;2,5;-2,9;-6,6
1048;19730412;1973;04;12;5;16;5,4;5;7;"nur Schnee; fester Niederschlag bei automatischen Stationen";5,3;9;6;5,6;981,3;1,1;84;4,5;-0,5;-2,9
1048;19730413;1973;04;13;5;-;0,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4;17;5;5,3;990,5;0;88;4,6;-3;-8,8
1048;19730414;1973;04;14;5;-;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,8;6;4;5,2;998;2,8;72;8,2;-2,3;-10,1
1048;19730415;1973;04;15;5;-;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,6;0;7;5,9;996,8;5,6;66;10,1;2;-1,1
1048;19730416;1973;04;16;5;10;3,3;5;1,5;nur Regen (in historischen Daten vor 1979);9,6;0;3;6,8;997,8;5,7;75;10,5;0,5;-4,4
1048;19730417;1973;04;17;5;24;6,2;5;3,1;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";2,4;0;7;7,4;991,9;4,9;85;7,2;3,1;2,6
1048;19730418;1973;04;18;5;18;5,7;5;3,3;"Regen und Schnee (und/oder Schneeregen); flüssiger und fester Niederschlag bei automatischen Stationen";5,4;0;7;6,6;984,7;3;87;7,5;2;1,1
1048;19730419;1973;04;19;5;10;3,6;5;0,1;nur Regen (in historischen Daten vor 1979);4,8;0;6;6,7;978,5;4,5;79;8,1;2,1;0,4
1048;19730420;1973;04;20;5;6;1,8;5;0,8;nur Regen (in historischen Daten vor 1979);0;0;7;7,1;980,3;3,8;88;6,4;2,6;-1,2
1048;19730421;1973;04;21;5;12;4,7;5;8,5;nur Regen (in historischen Daten vor 1979);0;0;7;6,7;981,2;3,4;85;7,3;0,2;-3,3
1048;19730422;1973;04;22;5;9;3,6;5;0,3;nur Regen (in historischen Daten vor 1979);0;0;7;7,2;984,4;3,7;90;5,5;2,1;1,8
1048;19730423;1973;04;23;5;8;2,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,8;0;1;6,2;988,5;7,6;64;14,3;0,7;-2,6
1048;19730424;1973;04;24;5;9;3,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,6;0;3;7,2;986,4;8,4;67;14,4;1,8;-4,1
1048;19730425;1973;04;25;5;6;2,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;1,5;0;7;6,9;988,7;5;79;10,7;2,2;-1,5
1048;19730426;1973;04;26;5;9;3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,7;0;4;6,6;990,9;7,7;64;13;2;-4,3
1048;19730427;1973;04;27;5;8;2,8;5;0;nur Regen (in historischen Daten vor 1979);4,1;0;3;7,1;987,8;9,8;61;15,7;2,3;-3
1048;19730428;1973;04;28;5;11;3;5;2,9;nur Regen (in historischen Daten vor 1979);2,7;0;5;8,2;980,5;13;56;19,3;7,8;5,9
1048;19730429;1973;04;29;5;9;3,5;5;1;flüssiger und fester Niederschlag (ohne Schnee) zugleich oder abwechselnd gefallen;2,9;0;7;11,7;977,8;13,6;75;19,3;10,4;9,1
1048;19730430;1973;04;30;5;11;3,4;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7;0;4;9,3;989,3;11,9;68;16,6;6,7;6
1048;19730501;1973;05;01;5;11;4,1;5;0;nur Regen (in historischen Daten vor 1979);7,7;0;4;10;985,1;18,9;47;24,7;11;7,5
1048;19730502;1973;05;02;5;11;2,7;5;20,6;nur Regen (in historischen Daten vor 1979);0,5;0;7;11,5;987,6;10,5;90;23,8;7,6;7,7
1048;19730503;1973;05;03;5;7;1,8;5;1,4;nur Regen (in historischen Daten vor 1979);0;0;8;12,1;985,6;10,6;94;11,6;9,5;9,2
1048;19730504;1973;05;04;5;19;2,8;5;21,7;flüssiger und fester Niederschlag (ohne Schnee) zugleich oder abwechselnd gefallen;7,2;0;4;13,9;987,4;16,2;77;25,3;9,9;8,5
1048;19730505;1973;05;05;5;13;4,3;5;0,6;nur Regen (in historischen Daten vor 1979);10;0;4;14,9;987,4;20,7;64;27,2;12,2;7,5
1048;19730506;1973;05;06;5;15;3,2;5;1,9;nur Regen (in historischen Daten vor 1979);0;0;7;12,1;991,5;12,6;82;24,5;10,3;10,2
1048;19730507;1973;05;07;5;6;2,3;5;2,1;nur Regen (in historischen Daten vor 1979);4,8;0;6;10,4;988,7;12,5;73;17,3;7,9;4,6
1048;19730508;1973;05;08;5;9;3,2;5;1,4;nur Regen (in historischen Daten vor 1979);3,1;0;6;9,9;989;10,7;76;14;9,3;8,5
1048;19730509;1973;05;09;5;12;3,8;5;2,5;flüssiger und fester Niederschlag (ohne Schnee) zugleich oder abwechselnd gefallen;4,7;0;5;8,9;993,9;8,3;82;12,5;5,1;5,4
1048;19730510;1973;05;10;5;8;3,3;5;0,8;nur Regen (in historischen Daten vor 1979);1,1;0;5;9,4;990,8;10,5;73;14,3;3,7;2,4
1048;19730511;1973;05;11;5;15;4;5;0;nur Regen (in historischen Daten vor 1979);6;0;6;8,9;991,7;9,7;74;14,3;7,1;6,7
1048;19730512;1973;05;12;5;10;3,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13;0;4;7,4;998,4;8,7;67;13,9;2,9;1,9
1048;19730513;1973;05;13;5;10;3,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,7;0;6;8,5;995,4;13,4;55;18,9;8,6;5
1048;19730514;1973;05;14;5;8;3,3;5;8,2;nur Regen (in historischen Daten vor 1979);4,9;0;6;9,9;992,1;13,8;64;17,6;10,6;3,4
1048;19730515;1973;05;15;5;12;4,8;5;0,6;nur Regen (in historischen Daten vor 1979);8,1;0;5;8,1;995,1;7,6;78;12,8;5,9;5,8
1048;19730516;1973;05;16;5;12;3,2;5;0;nur Regen (in historischen Daten vor 1979);8,7;0;4;7,2;998,2;7,5;71;13,3;3,1;-1
1048;19730517;1973;05;17;5;9;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;10,8;0;1;6,4;996,2;8,4;62;14,8;1,8;-1,4
1048;19730518;1973;05;18;5;8;3,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,9;0;4;6,7;990,6;11,2;53;17,8;4,5;0,1
1048;19730519;1973;05;19;5;11;3,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13;0;2;9,9;983,3;15,5;56;22,3;8,5;2,3
1048;19730520;1973;05;20;5;11;3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,5;0;5;14;978,7;16,7;73;20,7;12,1;7
1048;19730521;1973;05;21;5;18;3,1;5;21,1;nur Regen (in historischen Daten vor 1979);10;0;4;13;982,2;17,2;69;24,5;12;9,8
1048;19730522;1973;05;22;5;8;3;5;0,8;nur Regen (in historischen Daten vor 1979);8,5;0;5;14,2;987,6;16,3;78;20,8;12,7;12,3
1048;19730523;1973;05;23;5;9;3,1;5;0,3;nur Regen (in historischen Daten vor 1979);5,2;0;4;13,3;990,9;15,8;75;20,5;12,2;9,2
1048;19730524;1973;05;24;5;14;4,2;5;2,3;nur Regen (in historischen Daten vor 1979);5;0;5;11,9;993,8;13,3;78;18,8;10,8;5,6
1048;19730525;1973;05;25;5;9;4,3;5;1,3;nur Regen (in historischen Daten vor 1979);0,4;0;8;12;997,2;11,3;90;13,3;10,4;9,8
1048;19730526;1973;05;26;5;8;3,5;5;1,5;nur Regen (in historischen Daten vor 1979);2,9;0;6;12;1000,2;12;86;15,3;9,7;9,4
1048;19730527;1973;05;27;5;7;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,5;0;0;8,6;1000,6;12;65;18;4,6;-1
1048;19730528;1973;05;28;5;7;2,7;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,4;0;0;10,2;996,8;14,6;63;20,4;6,4;1,5
1048;19730529;1973;05;29;5;7;2,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,2;0;0;10,5;990,3;17,5;55;23,6;9,7;4,5
1048;19730530;1973;05;30;5;7;2,4;5;13,2;nur Regen (in historischen Daten vor 1979);3,9;0;5;13,3;987,1;15,2;76;21,6;12,1;6,3
1048;19730531;1973;05;31;5;7;2,5;5;0;nur Regen (in historischen Daten vor 1979);3,5;0;6;14,5;985,9;17,3;74;20,5;12,9;12
1048;19730601;1973;06;01;5;6;2,8;5;1;nur Regen (in historischen Daten vor 1979);7,9;0;5;16,1;985,3;20,4;68;27,8;14,1;12,1
1048;19730602;1973;06;02;5;13;3,1;5;0,1;nur Regen (in historischen Daten vor 1979);5,1;0;5;16,3;986,5;18,4;77;23,5;15,6;12,1
1048;19730603;1973;06;03;5;11;2,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,2;0;5;10,4;994,5;13,9;66;19,4;9,5;6,5
1048;19730604;1973;06;04;5;-;1,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,6;0;1;10,6;997,5;16,6;59;22,4;10,2;4,9
1048;19730605;1973;06;05;5;11;3,2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;6,1;0;3;12,9;1000,4;15,4;73;21,2;11,2;5
1048;19730606;1973;06;06;5;9;2,8;5;8;nur Regen (in historischen Daten vor 1979);12,1;0;2;9,7;1000,5;12,5;69;18,6;7,1;0,9
1048;19730607;1973;06;07;5;6;2,5;5;0,9;nur Regen (in historischen Daten vor 1979);3,3;0;6;11,2;994,9;11,6;82;16,4;7,7;7,3
1048;19730608;1973;06;08;5;7;4,1;5;37,8;nur Regen (in historischen Daten vor 1979);0;0;8;12,9;988,9;11,5;94;14,7;10,1;6,1
1048;19730609;1973;06;09;5;10;4,5;5;9,1;nur Regen (in historischen Daten vor 1979);1,8;0;6;15;984,4;14,5;91;19;12,5;12,4
1048;19730610;1973;06;10;5;10;3,6;5;1,8;nur Regen (in historischen Daten vor 1979);2,8;0;5;15;985,3;15,9;83;20,2;12,6;8,4
1048;19730611;1973;06;11;5;6;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;3;0;6;12,1;991,5;13,7;77;16,2;11,1;10,4
1048;19730612;1973;06;12;5;6;2,4;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,6;0;2;12,4;993,8;17,1;65;24,2;9,7;9
1048;19730613;1973;06;13;5;22;2,8;5;19,6;nur Regen (in historischen Daten vor 1979);12,5;0;3;15,6;990,6;20,6;65;29;14,1;12,1
1048;19730614;1973;06;14;5;11;4,3;5;0,8;nur Regen (in historischen Daten vor 1979);6,2;0;6;11,2;998,7;13,2;73;18,7;7,3;7
1048;19730615;1973;06;15;5;10;4,2;5;1;nur Regen (in historischen Daten vor 1979);5,9;0;5;9;1001,9;10,8;70;14,6;7,1;4
1048;19730616;1973;06;16;5;7;2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,8;0;4;9,7;997,6;13,1;66;18;9,6;8
1048;19730617;1973;06;17;5;-;2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,2;0;3;8,8;992,2;15;54;21;6,4;3,7
1048;19730618;1973;06;18;5;11;3,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,5;0;3;9,6;989,4;15,8;55;21,3;10,8;7,5
1048;19730619;1973;06;19;5;10;3,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;15,2;0;0;10;992;14,4;62;20,2;8,1;2,9
1048;19730620;1973;06;20;5;6;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,9;0;0;11,1;988,2;16,1;63;22,2;8,3;3,3
1048;19730621;1973;06;21;5;9;3,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,8;0;3;11,1;990,9;15,7;64;20,7;10,5;7,8
1048;19730622;1973;06;22;5;10;3,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,2;0;3;12,1;994,3;15,6;70;20,4;10,8;8,4
1048;19730623;1973;06;23;5;13;3,8;5;1,4;nur Regen (in historischen Daten vor 1979);0;0;6;14,4;989,9;14,4;88;18,2;12,6;11,9
1048;19730624;1973;06;24;5;11;3,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;4,9;0;6;15,3;988,8;18,8;73;24,8;14;13,5
1048;19730625;1973;06;25;5;5;1,9;5;0;nur Regen (in historischen Daten vor 1979);10,7;0;2;14,9;991,9;20,3;65;26,8;14,6;9,1
1048;19730626;1973;06;26;5;-;2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,5;0;1;14,7;994,8;22;58;28,7;14,3;10,9
1048;19730627;1973;06;27;5;7;2,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,9;0;0;14,8;993,6;24,5;50;32;16,9;13,5
1048;19730628;1973;06;28;5;13;3,8;5;2;nur Regen (in historischen Daten vor 1979);4,9;0;4;17,7;991,2;22,3;66;28,7;19,4;18,3
1048;19730629;1973;06;29;5;14;4,8;5;2,6;nur Regen (in historischen Daten vor 1979);3;0;5;16,5;992;19,8;72;25,1;17,5;13,1
1048;19730630;1973;06;30;5;8;2,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,6;0;1;13,8;997,4;19,1;65;24,6;12,8;10
1048;19730701;1973;07;01;5;-;1,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;9,5;0;3;14,1;997,7;19,5;63;25,3;13,8;11,4
1048;19730702;1973;07;02;5;-;1,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,6;0;1;14,8;997,1;21,6;60;28,2;14,1;11
1048;19730703;1973;07;03;5;-;2,4;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,9;0;2;15,7;995,4;23,7;56;31,1;15,8;14,1
1048;19730704;1973;07;04;5;8;2,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,3;0;1;15,6;992;23,3;58;29,8;18,1;15,5
1048;19730705;1973;07;05;5;9;1,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,2;0;2;15,4;989,1;22,9;58;30,8;15,7;10
1048;19730706;1973;07;06;5;7;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14,5;0;0;16,2;987,5;22,7;61;28,5;15,7;11,8
1048;19730707;1973;07;07;5;13;3,3;5;11,4;nur Regen (in historischen Daten vor 1979);9,9;0;4;18,5;987,4;21,4;73;28,2;17,6;13,7
1048;19730708;1973;07;08;5;7;3,8;5;0,2;nur Regen (in historischen Daten vor 1979);1,8;0;7;16,7;991;18,2;81;22,1;16,6;16,4
1048;19730709;1973;07;09;5;9;3,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,1;0;3;11,3;992,1;17;60;21,5;13,3;12,3
1048;19730710;1973;07;10;5;-;2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,5;0;2;10,8;993,6;17,8;55;23,5;11,2;6,2
1048;19730711;1973;07;11;5;7;2,1;5;1;nur Regen (in historischen Daten vor 1979);2,8;0;6;13,9;990,5;18,7;65;26;11,9;7,1
1048;19730712;1973;07;12;5;9;1,5;5;3,7;nur Regen (in historischen Daten vor 1979);0,4;0;7;16,8;986,1;16,8;88;21,5;14,8;14,6
1048;19730713;1973;07;13;5;9;3,1;5;0,2;nur Regen (in historischen Daten vor 1979);0,8;0;8;16,3;986,1;16,2;88;19,7;14,7;13,1
1048;19730714;1973;07;14;5;7;2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;7,9;0;5;15,5;985,7;18,6;74;23,8;13,6;10
1048;19730715;1973;07;15;5;6;2,1;5;18,3;nur Regen (in historischen Daten vor 1979);4,4;0;5;18;977,3;20,8;73;26;14,2;9,8
1048;19730716;1973;07;16;5;14;4,5;5;1,6;nur Regen (in historischen Daten vor 1979);12,2;0;3;15,8;980,4;20,1;69;25,1;16,1;14,8
1048;19730717;1973;07;17;5;10;3;5;2,2;nur Regen (in historischen Daten vor 1979);1,4;0;5;15,3;982,8;16,6;81;24;14,8;10,9
1048;19730718;1973;07;18;5;15;3,8;5;7,5;nur Regen (in historischen Daten vor 1979);6,1;0;6;14,6;983,1;16,5;78;21,9;13,5;12,2
1048;19730719;1973;07;19;5;8;3,9;5;2,1;nur Regen (in historischen Daten vor 1979);4,7;0;6;14,6;985;16,8;77;21,1;12,8;11,2
1048;19730720;1973;07;20;5;12;4,9;5;9,2;nur Regen (in historischen Daten vor 1979);5,5;0;5;14,7;982,9;18;71;22;15,7;14,5
1048;19730721;1973;07;21;5;16;4,7;5;0;nur Regen (in historischen Daten vor 1979);8;0;5;13,9;982,7;19;64;23,9;14,3;13,5
1048;19730722;1973;07;22;5;8;3,3;5;1;nur Regen (in historischen Daten vor 1979);8;0;5;13,1;984,7;17,4;67;22,5;14,1;11
1048;19730723;1973;07;23;5;10;3,8;5;6,6;nur Regen (in historischen Daten vor 1979);2,5;0;5;12,2;983,8;14;77;17,3;12,1;10,3
1048;19730724;1973;07;24;5;14;4,5;5;1,7;nur Regen (in historischen Daten vor 1979);2,6;0;6;12,1;979,1;12,7;83;16,7;10,4;9,7
1048;19730725;1973;07;25;5;11;4,6;5;1,3;nur Regen (in historischen Daten vor 1979);3,9;0;5;12,2;979,1;14,1;77;18,9;10,4;9,2
1048;19730726;1973;07;26;5;12;5,4;5;25,5;nur Regen (in historischen Daten vor 1979);0,1;0;7;14,2;981,1;13,7;90;17,4;12,2;9,9
1048;19730727;1973;07;27;5;11;5,2;5;6,1;nur Regen (in historischen Daten vor 1979);0,6;0;7;12,8;985,4;14,1;80;16,5;12,8;12,8
1048;19730728;1973;07;28;5;12;4,6;5;13,5;nur Regen (in historischen Daten vor 1979);0;0;7;14,1;987,1;13,1;93;15;11,4;11,4
1048;19730729;1973;07;29;5;7;2,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8;0;4;14;990,8;16,8;76;23,7;10,5;5,6
1048;19730730;1973;07;30;5;5;1,7;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,1;0;1;14,2;993,1;17,9;70;24,4;12,1;6,7
1048;19730731;1973;07;31;5;-;1,8;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,7;0;0;14;994,5;18,9;66;25,6;13,2;10,7
1048;19730801;1973;08;01;5;-;1,6;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,1;0;1;15;993,7;20,1;65;26,1;12,8;9,7
1048;19730802;1973;08;02;5;5;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,3;0;2;14,1;989;22,1;56;28,7;15,1;11,3
1048;19730803;1973;08;03;5;6;2,3;5;0,7;nur Regen (in historischen Daten vor 1979);5;0;6;16,4;987,9;20,5;69;27,2;17,8;16
1048;19730804;1973;08;04;5;22;3,4;5;8,2;nur Regen (in historischen Daten vor 1979);8,1;0;5;16,8;987,6;19,3;76;25,8;16;14,7
1048;19730805;1973;08;05;5;10;4,2;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;5,4;0;4;15,4;989,4;20;67;24,8;15,6;14
1048;19730806;1973;08;06;5;10;4;5;0;nur Regen (in historischen Daten vor 1979);14,4;0;0;16,2;990,7;24,3;55;31,4;16,5;13,8
1048;19730807;1973;08;07;5;17;3,6;5;2,8;nur Regen (in historischen Daten vor 1979);0;0;5;18,3;990;20,6;75;29,4;16,5;17,4
1048;19730808;1973;08;08;5;20;4,6;5;0,7;nur Regen (in historischen Daten vor 1979);10,6;0;1;11,4;997,9;14,5;70;20,7;11,1;9,7
1048;19730809;1973;08;09;5;-;1,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,3;0;4;11,6;999,7;15,5;68;21,1;10,5;9,3
1048;19730810;1973;08;10;5;6;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13,1;0;0;11,6;998;20,2;50;28;12,9;8,7
1048;19730811;1973;08;11;5;-;2,2;5;0;nur Regen (in historischen Daten vor 1979);8,2;0;4;13,5;996,2;21,7;53;28,7;15,7;11,6
1048;19730812;1973;08;12;5;6;2,1;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;8,3;0;2;16;999;19,2;73;24,8;13,7;8,9
1048;19730813;1973;08;13;5;7;1,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;13;0;3;12,3;1000,5;17,4;64;23,5;11;5,6
1048;19730814;1973;08;14;5;8;2,5;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;14;0;0;11,5;999,8;18;58;23,6;10,3;5,7
1048;19730815;1973;08;15;5;7;1,9;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;11,9;0;2;12,6;997,5;18,9;60;25,3;10,8;6,1
1048;19730816;1973;08;16;5;6;2,3;5;0;Niederschlagshöhe ausschließlich aus flüssigen abgesetzten Niederschlag;12,7;0;1;12,7;995,8;19,7;57;25,9;11,8;7,9
